add6.pla.lattice0_T_0_2_T_0_0	0	1	5	5	8.79341	1.89085	12
add6.pla.lattice0_T_0_2_T_1_0	0	1	5	5	9.34882	2.30628	12
add6.pla.lattice0_T_0_2_T_0_1	0	1	5	5	10.2795	2.17642	12
add6.pla.lattice0_T_0_2_T_1_1	0	1	5	5	9.90149	2.26959	12
add6.pla.lattice0_T_0_2_T_0_2	0	1	5	5	9.41322	1.55998	12
add6.pla.lattice0_T_0_2_T_1_2	0	1	5	5	9.11649	1.57177	12
add6.pla.lattice0_T_0_2_T_0_3	0	1	5	5	9.05274	1.58927	12
add6.pla.lattice0_T_0_2_T_1_3	0	1	5	5	9.17838	1.56448	12
add6.pla.lattice0_T_0_3	0	1	5	5	9.62506	2.96873	12
add6.pla.lattice0_T_0_3_F_0_0	0	1	5	5	9.22428	1.74767	12
add6.pla.lattice0_T_0_3_F_1_0	0	1	5	5	8.98646	1.70915	12
add6.pla.lattice0_T_0_3_F_0_1	0	1	5	5	9.35911	1.95868	12
add6.pla.lattice0_T_0_3_F_1_1	0	1	5	5	9.2196	1.64278	12
add6.pla.lattice0_T_0_3_F_0_2	0	1	5	5	8.69153	1.42586	12
add6.pla.lattice0_T_0_3_F_1_2	0	1	5	5	8.67676	1.48022	12
add6.pla.lattice0_T_0_3_F_0_3	0	1	6	5	8.64998	1.38343	12
add6.pla.lattice0_T_0_3_F_1_3	0	1	6	5	8.70241	1.36999	12
add6.pla.lattice0_T_0_3	0	1	5	5	9.23472	2.93967	12
add6.pla.lattice0_T_0_3_T_0_0	0	1	5	5	8.65442	1.88573	12
add6.pla.lattice0_T_0_3_T_1_0	0	1	5	5	8.63513	1.87314	12
add6.pla.lattice0_T_0_3_T_0_1	0	1	5	5	8.62205	1.88708	12
add6.pla.lattice0_T_0_3_T_1_1	0	1	5	5	8.60421	1.99143	12
add6.pla.lattice0_T_0_3_T_0_2	0	1	5	5	9.03498	1.52608	12
add6.pla.lattice0_T_0_3_T_1_2	0	1	5	5	9.02877	1.48947	12
add6.pla.lattice0_T_0_3_T_0_3	0	1	5	5	9.13077	1.62065	12
add6.pla.lattice0_T_0_3_T_1_3	0	1	5	5	8.86911	1.5532	12
add6.pla.lattice0_T_1_0	0	1	5	5	9.19776	3.27945	12
add6.pla.lattice0_T_1_0_F_0_0	0	1	5	5	9.07486	2.16877	12
add6.pla.lattice0_T_1_0_F_1_0	0	1	5	5	8.9366	1.69662	12
add6.pla.lattice0_T_1_0_F_0_1	0	1	5	5	8.86036	2.01186	12
add6.pla.lattice0_T_1_0_F_1_1	0	1	5	5	9.04843	1.6014	12
add6.pla.lattice0_T_1_0_F_0_2	0	1	5	5	9.02641	1.72253	12
add6.pla.lattice0_T_1_0_F_1_2	0	1	6	5	8.79481	1.72073	12
add6.pla.lattice0_T_1_0_F_0_3	0	1	6	5	8.77732	1.86709	12
add6.pla.lattice0_T_1_0_F_1_3	0	1	6	5	8.70766	1.72263	12
add6.pla.lattice0_T_1_0	0	1	5	5	9.391	3.30148	12
add6.pla.lattice0_T_1_0_T_0_0	0	2	5	5	8.9052	1.97631	12
add6.pla.lattice0_T_1_0_T_1_0	0	1	5	5	8.7183	1.93218	12
add6.pla.lattice0_T_1_0_T_0_1	0	1	5	5	9.17205	2.43634	12
add6.pla.lattice0_T_1_0_T_1_1	0	2	5	5	9.01016	2.31551	12
add6.pla.lattice0_T_1_0_T_0_2	0	1	5	5	8.59063	1.90792	12
add6.pla.lattice0_T_1_0_T_1_2	0	1	5	5	8.63157	1.94921	12
add6.pla.lattice0_T_1_0_T_0_3	0	1	5	5	8.80328	1.93317	12
add6.pla.lattice0_T_1_0_T_1_3	0	1	5	5	8.85519	1.90652	12
add6.pla.lattice0_T_1_1	0	1	5	5	9.42038	3.45757	12
add6.pla.lattice0_T_1_1_F_0_0	0	1	5	5	9.29579	2.1099	12
add6.pla.lattice0_T_1_1_F_1_0	0	1	5	5	8.64036	1.77874	12
add6.pla.lattice0_T_1_1_F_0_1	0	1	5	5	8.72546	2.00381	12
add6.pla.lattice0_T_1_1_F_1_1	0	1	5	5	8.69197	1.60631	12
add6.pla.lattice0_T_1_1_F_0_2	0	1	6	5	8.65744	1.65145	12
add6.pla.lattice0_T_1_1_F_1_2	0	1	5	5	8.93468	1.61918	12
add6.pla.lattice0_T_1_1_F_0_3	0	1	6	5	8.80466	1.72264	12
add6.pla.lattice0_T_1_1_F_1_3	0	1	6	5	8.68012	1.70835	12
add6.pla.lattice0_T_1_1	0	1	5	5	9.09747	3.24608	12
add6.pla.lattice0_T_1_1_T_0_0	0	1	5	5	8.7073	2.31784	12
add6.pla.lattice0_T_1_1_T_1_0	0	2	5	5	8.80988	2.28491	12
add6.pla.lattice0_T_1_1_T_0_1	0	2	5	5	8.635	2.07561	12
add6.pla.lattice0_T_1_1_T_1_1	0	1	5	5	8.69302	1.89145	12
add6.pla.lattice0_T_1_1_T_0_2	0	1	5	5	8.59306	1.9459	12
add6.pla.lattice0_T_1_1_T_1_2	0	1	5	5	8.60988	1.88685	12
add6.pla.lattice0_T_1_1_T_0_3	0	1	5	5	8.75161	1.9586	12
add6.pla.lattice0_T_1_1_T_1_3	0	1	5	5	8.64322	1.85799	12
add6.pla.lattice0_T_1_2	0	1	5	5	9.41015	2.88979	12
add6.pla.lattice0_T_1_2_F_0_0	0	1	5	5	8.6332	1.62645	12
add6.pla.lattice0_T_1_2_F_1_0	0	1	5	5	8.77507	1.64219	12
add6.pla.lattice0_T_1_2_F_0_1	0	1	5	5	8.70847	1.59945	12
add6.pla.lattice0_T_1_2_F_1_1	0	1	5	5	8.6368	1.57552	12
add6.pla.lattice0_T_1_2_F_0_2	0	1	5	5	8.65659	1.44066	12
add6.pla.lattice0_T_1_2_F_1_2	0	1	5	5	8.74453	1.45931	12
add6.pla.lattice0_T_1_2_F_0_3	0	1	6	5	8.60799	1.37447	12
add6.pla.lattice0_T_1_2_F_1_3	0	1	6	5	8.6231	1.38565	12
add6.pla.lattice0_T_1_2	0	1	5	5	9.10023	2.9795	12
add6.pla.lattice0_T_1_2_T_0_0	0	1	5	5	8.8145	1.89573	12
add6.pla.lattice0_T_1_2_T_1_0	0	1	5	5	8.64366	1.91228	12
add6.pla.lattice0_T_1_2_T_0_1	0	1	5	5	8.6611	1.87656	12
add6.pla.lattice0_T_1_2_T_1_1	0	1	5	5	8.63568	1.88696	12
add6.pla.lattice0_T_1_2_T_0_2	0	1	5	5	8.6199	1.50487	12
add6.pla.lattice0_T_1_2_T_1_2	0	1	5	5	9.07335	1.67684	12
add6.pla.lattice0_T_1_2_T_0_3	0	1	5	5	9.69086	1.69977	12
add6.pla.lattice0_T_1_2_T_1_3	0	1	5	5	9.18247	1.55758	12
add6.pla.lattice0_T_1_3	0	1	5	5	9.26249	2.89716	12
add6.pla.lattice0_T_1_3_F_0_0	0	1	5	5	8.88551	1.65869	12
add6.pla.lattice0_T_1_3_F_1_0	0	1	5	5	8.9766	1.7545	12
add6.pla.lattice0_T_1_3_F_0_1	0	1	5	5	8.91894	1.69412	12
add6.pla.lattice0_T_1_3_F_1_1	0	1	5	5	9.23208	1.57932	12
add6.pla.lattice0_T_1_3_F_0_2	0	1	5	5	8.65557	1.51249	12
add6.pla.lattice0_T_1_3_F_1_2	0	1	5	5	8.82559	1.48658	12
add6.pla.lattice0_T_1_3_F_0_3	0	1	6	5	8.97598	1.37702	12
add6.pla.lattice0_T_1_3_F_1_3	0	1	6	5	8.83113	1.43582	12
add6.pla.lattice0_T_1_3	0	1	5	5	9.21302	2.96795	12
add6.pla.lattice0_T_1_3_T_0_0	0	1	5	5	8.69614	1.89857	12
add6.pla.lattice0_T_1_3_T_1_0	0	1	5	5	8.86643	1.98787	12
add6.pla.lattice0_T_1_3_T_0_1	0	1	5	5	8.94613	1.91198	12
add6.pla.lattice0_T_1_3_T_1_1	0	1	5	5	8.83219	1.90792	12
add6.pla.lattice0_T_1_3_T_0_2	0	1	5	5	8.76521	1.47776	12
add6.pla.lattice0_T_1_3_T_1_2	0	1	5	5	8.65051	1.53257	12
add6.pla.lattice0_T_1_3_T_0_3	0	1	5	5	8.99784	1.62645	12
add6.pla.lattice0_T_1_3_T_1_3	0	1	5	5	9.01763	1.53544	12
add6.pla.lattice1	1	3	7	7	9.6281	7.87407	12
add6.pla.lattice1_F_0_0	1	3	9	9	8.86887	6.42721	12
add6.pla.lattice1_F_1_0	1	3	9	9	8.83535	6.36612	12
add6.pla.lattice1_F_2_0	1	3	9	9	8.77209	6.42003	12
add6.pla.lattice1_F_3_0	1	2	9	9	8.70839	6.26527	12
add6.pla.lattice1_F_4_0	1	2	9	9	9.17779	6.37265	12
add6.pla.lattice1_F_5_0	1	2	10	9	8.7516	6.16353	12
add6.pla.lattice1_F_0_1	1	3	9	9	8.74959	6.28568	12
add6.pla.lattice1_F_1_1	1	3	9	9	8.76333	6.31279	12
add6.pla.lattice1_F_2_1	1	3	9	9	8.9208	6.37201	12
add6.pla.lattice1_F_3_1	1	2	9	9	8.74626	6.23482	12
add6.pla.lattice1_F_4_1	1	2	9	9	8.71501	6.20465	12
